session_id,label,weak_label,risk_score,label_reason,language,task,task_status,final_score,event_count,duration_sec,paste_action_count,paste_event_count,pasted_chars,inserted_chars,max_insert_chars,source_file
tasktracker_kotlin_voting_voting_50591_763982381_873963487949.8887_7067c5e72754b8a912ce5f32ea40569c0680ea7a,1,1,2.25,explicit paste action,kotlin,voting,SOLVED,0.0,96,142.23,4,19,119,328,76,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\voting\voting_50591_763982381_873963487949.8887_7067c5e72754b8a912ce5f32ea40569c0680ea7a.csv
tasktracker_kotlin_voting_voting_56646_1694501307_627678954772.0905_4a630d90f56afed674dc8a73d3c883bc42fa63e8,1,1,2.25,explicit paste action,kotlin,voting,SOLVED,0.0,139,256.966,2,4,45,143,28,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\voting\voting_56646_1694501307_627678954772.0905_4a630d90f56afed674dc8a73d3c883bc42fa63e8.csv
tasktracker_kotlin_voting_voting_60693_2088659881_1157508589144.569_cc4074e3aab317740dca36431601450f193c780b,0,0,0.25,low-risk trace,kotlin,voting,SOLVED,-1.0,265,391.442,0,0,0,370,10,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\voting\voting_60693_2088659881_1157508589144.569_cc4074e3aab317740dca36431601450f193c780b.csv
tasktracker_kotlin_zero_zero_375373_890344270_328914657023.14453_598acd68a959356f8286822b6ea5cadeec4202e5,0,0,0.25,low-risk trace,kotlin,zero,SOLVED,0.1667,123,67.922,0,0,0,216,29,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_375373_890344270_328914657023.14453_598acd68a959356f8286822b6ea5cadeec4202e5.csv
tasktracker_kotlin_zero_zero_39286_1049978243_698029670251.5197_22c67c9a2e55d7ae876d798f31c5d77ec82947e1,0,0,0.0,low-risk trace,kotlin,zero,,0.1667,217,312.296,0,0,0,371,10,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_39286_1049978243_698029670251.5197_22c67c9a2e55d7ae876d798f31c5d77ec82947e1.csv
tasktracker_kotlin_zero_zero_40013_1474929749_445740598236.52594_18779a0e97697f0b57f08433f450d18da710b728,0,0,0.0,low-risk trace,kotlin,zero,,0.1667,297,288.731,0,1,60,474,60,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_40013_1474929749_445740598236.52594_18779a0e97697f0b57f08433f450d18da710b728.csv
tasktracker_kotlin_zero_zero_41998_1053259907_1241640984630.3262_5f913614975922e949a81a72421ca989e22862f8,1,1,2.25,explicit paste action,kotlin,zero,SOLVED,0.1667,328,579.86,3,4,12,651,46,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_41998_1053259907_1241640984630.3262_5f913614975922e949a81a72421ca989e22862f8.csv
tasktracker_kotlin_zero_zero_50591_763982381_873963487949.8887_7067c5e72754b8a912ce5f32ea40569c0680ea7a,1,1,2.25,explicit paste action,kotlin,zero,SOLVED,0.1667,115,129.782,2,12,131,253,114,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_50591_763982381_873963487949.8887_7067c5e72754b8a912ce5f32ea40569c0680ea7a.csv
tasktracker_kotlin_zero_zero_56646_1694501307_627678954772.0905_4a630d90f56afed674dc8a73d3c883bc42fa63e8,1,1,2.25,explicit paste action,kotlin,zero,SOLVED,0.1667,180,401.239,1,2,36,213,32,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_56646_1694501307_627678954772.0905_4a630d90f56afed674dc8a73d3c883bc42fa63e8.csv
tasktracker_kotlin_zero_zero_60693_2088659881_1157508589144.569_cc4074e3aab317740dca36431601450f193c780b,1,1,2.25,explicit paste action,kotlin,zero,SOLVED,-1.0,569,897.471,2,7,29,721,13,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\kotlin\zero\zero_60693_2088659881_1157508589144.569_cc4074e3aab317740dca36431601450f193c780b.csv
tasktracker_python_brackets_brackets_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2,0,0,0.0,low-risk trace,python,brackets,,-1.0,938,1909.212,0,1,50,1381,50,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2.csv
tasktracker_python_brackets_brackets_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48,0,0,0.0,low-risk trace,python,brackets,,0.1875,349,324.066,0,0,0,598,13,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48.csv
tasktracker_python_brackets_brackets_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7,0,0,0.25,low-risk trace,python,brackets,SOLVED,0.1875,917,582.308,0,0,0,723,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7.csv
tasktracker_python_brackets_brackets_10791_382171651_1424351025212.03_cfd47f0ddf66ce4db1fcaf58aacf2dca9b2bb767,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,0.1667,2941,7444.357,0,4,862,4671,289,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_10791_382171651_1424351025212.03_cfd47f0ddf66ce4db1fcaf58aacf2dca9b2bb767.csv
tasktracker_python_brackets_brackets_123426_939943276_1318021004893.983_593c45b0fe99816dc4386b317ba8a5c382b8473c,0,0,0.0,low-risk trace,python,brackets,,0.0417,328,243.83,0,0,0,415,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_123426_939943276_1318021004893.983_593c45b0fe99816dc4386b317ba8a5c382b8473c.csv
tasktracker_python_brackets_brackets_131168_1025952318_1143862208007.3184_173be9114c8f3eccadad9bba8e43192d0b7f2f90,0,0,0.0,low-risk trace,python,brackets,,0.0,657,64715.104,0,1,72,1452,72,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_131168_1025952318_1143862208007.3184_173be9114c8f3eccadad9bba8e43192d0b7f2f90.csv
tasktracker_python_brackets_brackets_143004_2064534604_992229733090.3016_7f6ad4fb1869c21cdbcd62d12060c1ee2382dd6e,0,0,0.0,low-risk trace,python,brackets,,0.1875,213,387.337,0,0,0,382,38,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_143004_2064534604_992229733090.3016_7f6ad4fb1869c21cdbcd62d12060c1ee2382dd6e.csv
tasktracker_python_brackets_brackets_143523_263689467_18980540050.586643_36637bb62365b827c498c53621133beafa8627c4,0,0,0.0,low-risk trace,python,brackets,,0.1667,481,10182.191,0,0,0,592,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_143523_263689467_18980540050.586643_36637bb62365b827c498c53621133beafa8627c4.csv
tasktracker_python_brackets_brackets_15050_338895201_1387521282374.8_8f4269439f1b500780d15b205380f17537481b2e,0,0,0.0,low-risk trace,python,brackets,,0.0,684,2204.519,0,0,0,972,21,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_15050_338895201_1387521282374.8_8f4269439f1b500780d15b205380f17537481b2e.csv
tasktracker_python_brackets_brackets_15526_724434286_141444182098.12494_1475bc975655b773e70854dda8c5a0c9740916a8,0,0,0.0,low-risk trace,python,brackets,,0.0,823,2558.283,0,1,71,1561,71,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_15526_724434286_141444182098.12494_1475bc975655b773e70854dda8c5a0c9740916a8.csv
tasktracker_python_brackets_brackets_16501_1942409595_606988234262.6613_fc213e06d3e6f1c1c3a77a2e09ea7b3b44acda67,0,0,0.0,low-risk trace,python,brackets,,0.0,977,1365.821,0,0,0,1219,49,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_16501_1942409595_606988234262.6613_fc213e06d3e6f1c1c3a77a2e09ea7b3b44acda67.csv
tasktracker_python_brackets_brackets_17258_8210722_1144548680989.8438_ede08529d5a93e7cc805b00bfb3e50139873a06a,0,0,0.0,low-risk trace,python,brackets,,0.1667,547,2829.745,0,1,45,929,45,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_17258_8210722_1144548680989.8438_ede08529d5a93e7cc805b00bfb3e50139873a06a.csv
tasktracker_python_brackets_brackets_17344_465087632_852925448206.1814_3a846f00d61ba7d790c8f52dcf32dda216d55e28,0,0,1.5,large code insertion,python,brackets,,0.0,187,1019.734,0,1,171,424,171,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_17344_465087632_852925448206.1814_3a846f00d61ba7d790c8f52dcf32dda216d55e28.csv
tasktracker_python_brackets_brackets_18415_111586973_1586557317665.0554_c54342b12b1a9c5d26eaa5bf7363ada1fa81247f,0,0,0.0,low-risk trace,python,brackets,,0.1667,682,766.81,0,0,0,589,6,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_18415_111586973_1586557317665.0554_c54342b12b1a9c5d26eaa5bf7363ada1fa81247f.csv
tasktracker_python_brackets_brackets_193646_673126775_384890006177.1807_9c724c82ac2c8cb68327661b9cc3783112e69b46,0,0,1.5,large code insertion,python,brackets,,0.0,443,800.401,0,1,142,643,142,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_193646_673126775_384890006177.1807_9c724c82ac2c8cb68327661b9cc3783112e69b46.csv
tasktracker_python_brackets_brackets_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec,0,0,0.25,low-risk trace,python,brackets,SOLVED,0.1875,423,296.725,0,0,0,479,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec.csv
tasktracker_python_brackets_brackets_19947_1425260924_14367378298.66608_3fe7f902e9700e815c34fe8d60d10a34882b2d53,0,0,0.0,low-risk trace,python,brackets,,0.1667,951,2049.694,0,0,0,1136,30,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_19947_1425260924_14367378298.66608_3fe7f902e9700e815c34fe8d60d10a34882b2d53.csv
tasktracker_python_brackets_brackets_206622_1106103367_1365881569764.186_5e562fe0784f9c3f1d323ffe25452856d47d3eca,0,0,0.0,low-risk trace,python,brackets,,0.0,1427,1339.165,0,4,181,2186,52,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_206622_1106103367_1365881569764.186_5e562fe0784f9c3f1d323ffe25452856d47d3eca.csv
tasktracker_python_brackets_brackets_2089_1238900288_12842862400.5874_39c5e36674828abd02490546d56a0beb326961a9,0,0,0.0,low-risk trace,python,brackets,,0.0,533,725.547,0,0,0,721,25,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_2089_1238900288_12842862400.5874_39c5e36674828abd02490546d56a0beb326961a9.csv
tasktracker_python_brackets_brackets_2100_754016256_1479911704813.4963_f0b248e24852da21c2fe77d2cda29c7a11c36c8f,0,0,1.5,large code insertion,python,brackets,,0.0,711,2066.115,0,2,205,1478,161,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_2100_754016256_1479911704813.4963_f0b248e24852da21c2fe77d2cda29c7a11c36c8f.csv
tasktracker_python_brackets_brackets_22407_46596276_715022755974.066_20bad0cf929fc47bf911585e4774a9ee2d10123e,0,0,0.0,low-risk trace,python,brackets,,0.0,293,1492.985,0,0,0,338,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_22407_46596276_715022755974.066_20bad0cf929fc47bf911585e4774a9ee2d10123e.csv
tasktracker_python_brackets_brackets_24268_85478426_1289997218181.0583_90fb9922684a5c252d71bd4db5700cec56dc5231,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,0.1667,2031,1779.797,0,2,682,3088,614,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_24268_85478426_1289997218181.0583_90fb9922684a5c252d71bd4db5700cec56dc5231.csv
tasktracker_python_brackets_brackets_254508_976730725_55143542663.93323_c87adac55a96d08efe6d0cb03725a5838faa6942,0,0,0.0,low-risk trace,python,brackets,,0.1667,257,733.715,0,0,0,274,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_254508_976730725_55143542663.93323_c87adac55a96d08efe6d0cb03725a5838faa6942.csv
tasktracker_python_brackets_brackets_257248_1605820169_178899565722.24805_0396bedbe2de584a6a26950b8e3cce649961702d,0,0,0.0,low-risk trace,python,brackets,,0.0,439,2160.613,0,0,0,634,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_257248_1605820169_178899565722.24805_0396bedbe2de584a6a26950b8e3cce649961702d.csv
tasktracker_python_brackets_brackets_261259_1513765271_417475723196.2855_3643ba8a0a5b2328325922b44bfcaefb9fcdfbd8,1,1,2.25,explicit paste action,python,brackets,SOLVED,0.1875,1204,5089.249,16,36,246,1161,84,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_261259_1513765271_417475723196.2855_3643ba8a0a5b2328325922b44bfcaefb9fcdfbd8.csv
tasktracker_python_brackets_brackets_2799_1143108192_827615247704.6888_ec153b90249f4e23232bd1ae78e1fb18a0858b11,0,0,0.0,low-risk trace,python,brackets,,0.1667,398,1959.691,0,4,168,572,45,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_2799_1143108192_827615247704.6888_ec153b90249f4e23232bd1ae78e1fb18a0858b11.csv
tasktracker_python_brackets_brackets_28464_1414494711_1512030142924.2612_932dec70bb7c3d6907bb89b8b9e6f337b6b76211,0,0,0.0,low-risk trace,python,brackets,,-1.0,254,1316.355,0,0,0,251,18,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_28464_1414494711_1512030142924.2612_932dec70bb7c3d6907bb89b8b9e6f337b6b76211.csv
tasktracker_python_brackets_brackets_28465_666287976_79269655490.18567_aa3a6b89f0e3d2c3f689fbb07d6955884c8ca3b6,0,0,0.0,low-risk trace,python,brackets,,0.1875,620,543.386,0,1,72,712,72,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_28465_666287976_79269655490.18567_aa3a6b89f0e3d2c3f689fbb07d6955884c8ca3b6.csv
tasktracker_python_brackets_brackets_35788_103591522_446471286908.60034_143881921cfa48acb771b1a437c26046609111f5,0,0,0.0,low-risk trace,python,brackets,,0.0,270,311.855,0,0,0,311,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_35788_103591522_446471286908.60034_143881921cfa48acb771b1a437c26046609111f5.csv
tasktracker_python_brackets_brackets_35788_418626757_1136781665214.9624_35477a42de40624bf0d7c811eb5ffa358dbde5ff,0,0,0.0,low-risk trace,python,brackets,,0.0417,428,2634.476,0,0,0,464,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_35788_418626757_1136781665214.9624_35477a42de40624bf0d7c811eb5ffa358dbde5ff.csv
tasktracker_python_brackets_brackets_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd,1,1,4.75,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,brackets,SOLVED,-1.0,1026,1435.639,4,7,361,1421,292,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd.csv
tasktracker_python_brackets_brackets_4045_1137164902_844534486862.1228_caf6448a4f4767e8988397347320d0e2a7cc0ffe,0,0,0.0,low-risk trace,python,brackets,,0.1875,364,1640.19,0,0,0,423,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4045_1137164902_844534486862.1228_caf6448a4f4767e8988397347320d0e2a7cc0ffe.csv
tasktracker_python_brackets_brackets_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd,0,0,0.0,low-risk trace,python,brackets,,0.0,307,1246.833,0,2,120,479,63,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd.csv
tasktracker_python_brackets_brackets_43287_1067898764_1456330342973.7773_49e5e9a273817dac745b18e74f3ba28f3af156a5,0,0,0.0,low-risk trace,python,brackets,,0.0,647,1167.226,0,0,0,575,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_43287_1067898764_1456330342973.7773_49e5e9a273817dac745b18e74f3ba28f3af156a5.csv
tasktracker_python_brackets_brackets_45478_270994276_630374379611.3223_108aa9b05e5acf01ad90cabf36d1f46c93f47a24,0,0,1.5,large code insertion,python,brackets,,0.0,327,718.143,0,1,187,592,187,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_45478_270994276_630374379611.3223_108aa9b05e5acf01ad90cabf36d1f46c93f47a24.csv
tasktracker_python_brackets_brackets_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711,0,0,1.5,large code insertion,python,brackets,NOT_SOLVED,-1.0,852,2024.582,0,1,121,1258,121,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711.csv
tasktracker_python_brackets_brackets_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978,0,0,0.0,low-risk trace,python,brackets,NOT_SOLVED,-1.0,153,1619.049,0,0,0,115,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978.csv
tasktracker_python_brackets_brackets_46725_1020794510_540263524684.5922_4a1e434b3c6472232c565ad8561f95f29dca474b,0,0,0.0,low-risk trace,python,brackets,,0.1875,985,830.8,0,0,0,996,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_46725_1020794510_540263524684.5922_4a1e434b3c6472232c565ad8561f95f29dca474b.csv
tasktracker_python_brackets_brackets_4808_30740638_849045201361.1283_d360e9bbfcd186275364283c8e5932a8562cca3e,1,1,4.5,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,brackets,,0.1875,600,563.817,2,13,424,1003,218,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4808_30740638_849045201361.1283_d360e9bbfcd186275364283c8e5932a8562cca3e.csv
tasktracker_python_brackets_brackets_48427_1754033232_238101865928.82422_6c913c0053d9ad873fa2066643a414ba45db55b0,0,0,0.0,low-risk trace,python,brackets,,0.1667,562,1739.407,0,0,0,749,72,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_48427_1754033232_238101865928.82422_6c913c0053d9ad873fa2066643a414ba45db55b0.csv
tasktracker_python_brackets_brackets_48829_260493958_810318900839.7272_559908edfde12d374d46fc96afa22b983a41025d,0,0,0.0,low-risk trace,python,brackets,,0.0,1475,1872.751,0,3,228,2317,112,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_48829_260493958_810318900839.7272_559908edfde12d374d46fc96afa22b983a41025d.csv
tasktracker_python_brackets_brackets_4931_913884277_803762360621.2246_94b4aacb59ddb83e7dccf28fc277eb40c751147c,0,0,0.0,low-risk trace,python,brackets,,0.1667,252,706.481,0,0,0,557,52,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_4931_913884277_803762360621.2246_94b4aacb59ddb83e7dccf28fc277eb40c751147c.csv
tasktracker_python_brackets_brackets_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819,0,0,0.25,low-risk trace,python,brackets,SOLVED,0.1875,494,379.521,0,0,0,506,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819.csv
tasktracker_python_brackets_brackets_54912_1999637302_44473375361.800224_27a65e477db1de94bec2208a874cb9a2b564290d,0,0,0.0,low-risk trace,python,brackets,,0.1667,744,1706.106,0,0,0,801,10,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_54912_1999637302_44473375361.800224_27a65e477db1de94bec2208a874cb9a2b564290d.csv
tasktracker_python_brackets_brackets_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8,0,0,0.0,low-risk trace,python,brackets,,0.1875,305,1032.78,0,0,0,380,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8.csv
tasktracker_python_brackets_brackets_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110,0,0,0.25,low-risk trace,python,brackets,SOLVED,0.1875,405,184.927,0,0,0,459,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110.csv
tasktracker_python_brackets_brackets_5898_1026373761_1039975976979.3306_b076bd220b3a3bd21e76ce3bd0bc77fcfed49a16,0,0,0.0,low-risk trace,python,brackets,,0.1875,344,588.915,0,0,0,399,50,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_5898_1026373761_1039975976979.3306_b076bd220b3a3bd21e76ce3bd0bc77fcfed49a16.csv
tasktracker_python_brackets_brackets_5927_731680979_957601858015.3491_efb76281d5de734a167784264d8cdb909a3e7187,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,0.1667,330,1423.572,0,1,409,660,409,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_5927_731680979_957601858015.3491_efb76281d5de734a167784264d8cdb909a3e7187.csv
tasktracker_python_brackets_brackets_6290_15325061_577199469996.0153_1348d067bd94ba9c55c8e6697b62ee6eda343364,1,1,2.25,explicit paste action,python,brackets,SOLVED,0.0,975,1603.884,3,7,117,830,52,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6290_15325061_577199469996.0153_1348d067bd94ba9c55c8e6697b62ee6eda343364.csv
tasktracker_python_brackets_brackets_6361_128872981_659751971935.0137_ea78d18230cfdea4898331383648336baa7a5926,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,-1.0,1181,1775.913,0,4,549,1982,209,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6361_128872981_659751971935.0137_ea78d18230cfdea4898331383648336baa7a5926.csv
tasktracker_python_brackets_brackets_6423_1106421296_895933445843.78_320b347dd3bc2b88950d4391683a3d4ab65827c7,0,0,0.0,low-risk trace,python,brackets,,0.1875,437,1101.285,0,0,0,671,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6423_1106421296_895933445843.78_320b347dd3bc2b88950d4391683a3d4ab65827c7.csv
tasktracker_python_brackets_brackets_6423_561160138_896753586601.9805_368d92d0a5b43fd484f967f75f329aad79f3ba40,0,0,0.0,low-risk trace,python,brackets,,0.0,331,811.885,0,0,0,398,7,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6423_561160138_896753586601.9805_368d92d0a5b43fd484f967f75f329aad79f3ba40.csv
tasktracker_python_brackets_brackets_6469_1948656097_1316393560899.5383_283061ba22981344a65c197b48d8510078f8708d,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,-1.0,785,3098.561,0,4,322,1681,156,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6469_1948656097_1316393560899.5383_283061ba22981344a65c197b48d8510078f8708d.csv
tasktracker_python_brackets_brackets_6604_1000854187_81157292815.37729_46982988cd3567a95994aea8a1b789b2597fbce1,0,0,0.0,low-risk trace,python,brackets,,0.1875,403,1164.781,0,1,49,454,49,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6604_1000854187_81157292815.37729_46982988cd3567a95994aea8a1b789b2597fbce1.csv
tasktracker_python_brackets_brackets_6717_1806102794_1419691018857.5898_9d93529c8e549057f8b198822d9f2b74ebd84076,0,0,0.0,low-risk trace,python,brackets,,0.0,10,634.705,0,3,249,279,116,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6717_1806102794_1419691018857.5898_9d93529c8e549057f8b198822d9f2b74ebd84076.csv
tasktracker_python_brackets_brackets_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809,1,1,4.75,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,brackets,SOLVED,0.1875,3489,2298.888,12,60,525,3840,244,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809.csv
tasktracker_python_brackets_brackets_6955_1182304390_1190374227198.232_b49afb0ffef18c2169481fc04fe98eabb974af95,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,-1.0,505,4504.853,0,2,323,949,239,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_6955_1182304390_1190374227198.232_b49afb0ffef18c2169481fc04fe98eabb974af95.csv
tasktracker_python_brackets_brackets_72886_212081055_868525718666.528_17188dd4a409a1275f24a2f94b9ea30abaea5ccd,0,0,0.0,low-risk trace,python,brackets,,0.1667,311,5561.019,0,1,42,548,42,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_72886_212081055_868525718666.528_17188dd4a409a1275f24a2f94b9ea30abaea5ccd.csv
tasktracker_python_brackets_brackets_7682_840581444_14785768139.46023_e678e556896d16ae7733d3c653eab40bd87a1446,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,-1.0,1924,2888.467,0,3,340,2121,165,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_7682_840581444_14785768139.46023_e678e556896d16ae7733d3c653eab40bd87a1446.csv
